NAME	SCORE	TMHMM	TMBB	PROSITE	CDD
NP_013340.1 lipoyl(octanoyl) transferase LIP2	43%	0:No	No	PS51733:47.848:[]:['enzyme']	BPL_LplA_LipB superfamily:1.73722e-90:['carrier']:['transfer', 'enzyme']
NP_013341.1 phosphatidylinositol 3-kinase VPS34	55%	0:No	No	PS51547:25.458:[]:[]; PS51545:25.144:[]:[]; PS50290:83.878:[]:['enzyme']	PI3Kc_III:0.0:[]:['transfer']; TEL1 superfamily:2.86577e-159:[]:[]
NP_013342.1 Csc1p	20%	11:Yes	No		COG5594:0.0:[]:[]
NP_013343.1 sterol homeostasis protein ARV1	10%	3:Yes	No		Arv1 superfamily:6.68797e-88:[]:[]
NP_013344.1 putative signal sequence-binding GTPase GPN3	0%	0:No	No		GPN3:3.41558e-115:[]:[]
NP_013345.1 methionine aminopeptidase MAP1	0%	0:No	No		PLN03158 superfamily:1.93301e-166:[]:[]
NP_013346.1 cytidine deaminase	15%	0:No	No	PS51747:33.885:['uptake']:[]	cyt_deam_tetra:8.35738e-63:[]:[]
NP_013347.1 palmitoyltransferase ERF2	0%	2:Yes	No	PS50216:28.199:[]:[]	COG5273:4.82344e-79:[]:[]
NP_013348.1 E3 ubiquitin-protein ligase IRC20	0%	0:No	No	PS51192:12.282:[]:['enzyme']; PS50089:12.814:[]:['enzyme']; PS51194:8.925:[]:['enzyme']	DEXQc_SHPRH:3.38353e-82:[]:[]; SF2_C_SNF:1.12751e-21:[]:[]; RING-HC_RNF10:9.06739e-15:[]:[]; HepA:4.57477e-09:[]:[]; RAD18 superfamily:3.05223e-05:[]:[]
NP_013349.1 serine/threonine protein kinase RCK2	55%	0:No	No	PS50011:43.933:[]:['enzyme']	STKc_RCK1-like:0.0:[]:['transfer']
NP_013350.1 translation elongation factor EF-3	1%	0:No	No	PS50077:10.152:['transport']:[]; PS50893:12.418:['transport', 'channel', 'import', 'export', 'exporter', 'uptake']:[]; PS50893:13.606:['transport', 'channel', 'import', 'export', 'exporter', 'uptake']:[]	Uup:4.78195e-125:[]:[]; 4HB:2.26742e-34:[]:[]
NP_013351.1 Ssp120p	0%	0:No	No	PS50222:5.671:[]:[]; PS50222:9.185:[]:[]	
NP_013352.1 ethanol metabolism protein	10%	3:Yes	No		Mpv17_PMP22:2.56309e-27:[]:[]
NP_013354.1 Mcp2p	55%	0:No	No		AarF:8.36521e-136:['transport']:[]
NP_013355.1 Ndl1p	0%	0:No	No		Smc superfamily:0.00137856:[]:[]
NP_013357.1 Hap1p	0%	0:No	No	PS50048:11.58:[]:[]	GAL4:3.61317e-13:[]:[]; fungal_TF_MHR:1.06962e-07:[]:[]; ZIP_Hap1:3.20501e-05:[]:[]
NP_013358.1 uncharacterized protein YLR257W	0%	0:No	No		
NP_013359.1 glycogen (starch) synthase GSY2	43%	0:No	No		GT3_GSY2-like:0.0:[]:['transfer']
NP_013360.1 chaperone ATPase HSP60	20%	0:No	Yes		GroEL:0.0:[]:[]
NP_013361.1 sphinganine kinase LCB5	31%	0:No	No	PS50146:52.871:[]:[]	LCB5:9.02702e-69:['transport']:['enzyme']
NP_013362.1 Vps63p	0%	0:No	No		
NP_013363.1 Rab family GTPase YPT6	75%	0:No	No	PS51419:32.488:['transport', 'import', 'export']:[]	Rab6:2.19709e-106:['transport']:[]
NP_013364.1 Tma7p	0%	0:No	No		TMA7:0.000499463:[]:[]
NP_013365.1 Red1p	0%	0:No	No		Red1 superfamily:0.0:[]:[]
NP_013366.1 ribosomal 40S subunit protein S28B	0%	0:No	No		S1_S28E:8.7273e-29:[]:[]
NP_013367.1 Nej1p	0%	0:No	No		
NP_013368.1 Pdr8p	0%	0:No	No	PS50048:11.03:[]:[]	GAL4:2.33918e-12:[]:[]; Fungal_trans:7.26002e-10:[]:[]
NP_013369.1 Bop2p	0%	0:No	No		
NP_013370.1 SNAP receptor SEC22	0%	1:Yes	No	PS50859:27.903:[]:[]; PS50892:14.026:[]:[]	SNC1:8.2895e-70:[]:[]
NP_013372.1 5'-(N(7)-methyl 5'-triphosphoguanosine)-(mRNA) diphosphatase	0%	0:No	No		COG5075:1.08137e-173:[]:[]
NP_013373.1 Cmg1p	0%	0:No	No	PS50174:13.416:[]:[]	DUF4187:3.89172e-23:[]:[]; G-patch:2.79551e-15:[]:[]
NP_013374.1 condensin subunit YCS4	0%	0:No	No		COG5098:0.0:[]:[]
NP_013375.1 protein phosphatase regulator PIG1	0%	0:No	No	PS51159:25.441:[]:[]	CBM_21:2.14082e-25:[]:[]
NP_013376.1 MCM DNA helicase complex subunit MCM5	0%	0:No	No	PS50051:96.387:[]:[]	MCM:0.0:[]:[]; MCM_N:1.86285e-22:[]:[]
NP_013377.1 mRNA splicing protein SMD2	0%	0:No	No		Sm_D2:5.23879e-44:[]:[]
NP_013378.1 ATP-dependent DNA/RNA helicase	7%	0:No	No	PS51195:10.241:['transport']:['enzyme']; PS51192:29.114:[]:['enzyme']; PS51194:10.922:[]:['enzyme']	SrmB:1.67093e-112:[]:[]
NP_013379.1 cleavage polyadenylation factor subunit YSH1	0%	0:No	No		YSH1:5.77897e-150:[]:[]; CPSF73-100_C:6.54634e-67:[]:[]
NP_013380.1 uncharacterized protein YLR278C	0%	0:No	No	PS50048:10.722:[]:[]	fungal_TF_MHR:1.05679e-28:[]:[]; GAL4:2.13196e-11:[]:[]
NP_013383.1 Rso55p	0%	0:No	No		PrfB:2.54477e-33:[]:[]
NP_013385.1 uncharacterized protein YLR283W	0%	0:No	No		DUF1640 superfamily:3.28386e-15:[]:[]
NP_013386.1 dodecenoyl-CoA isomerase	55%	0:No	No		CaiD:1.76943e-37:['transport']:[]
NP_013387.1 S-adenosylmethionine-dependent methyltransferase	11%	0:No	No	PS51560:38.129:[]:['transfer']	Nnt1:1.48907e-90:[]:[]
NP_013388.1 chitinase	20%	0:No	Yes	PS51910:41.89:[]:[]	GH18_hevamine_XipI_class_III:5.14203e-124:[]:[]; CBM_19 superfamily:1.72522e-06:[]:[]
NP_013389.1 uncharacterized protein YLR287C	0%	0:No	No		GCIP superfamily:7.94029e-30:[]:[]
NP_013390.1 ribosomal 40S subunit protein S30A	0%	0:No	No		Ribosomal_S30:5.88506e-18:[]:[]
NP_013391.1 Mec3p	0%	0:No	No		Hus1 superfamily:4.7668e-12:[]:[]
NP_013392.1 GTPase GUF1	0%	0:No	No	PS51722:55.749:[]:[]	LepA superfamily:0.0:[]:[]
NP_013393.1 ubiquinone biosynthesis protein COQ11	0%	0:No	No		YbjT:2.01905e-12:[]:[]; NADB_Rossmann superfamily:2.32972e-09:[]:[]
NP_013394.1 translation initiation factor eIF2B subunit beta	0%	0:No	No		GCD2:3.79774e-105:[]:[]
NP_013395.1 Sec63 complex subunit SEC72	0%	0:No	No		PLN03088 superfamily:0.00211639:[]:[]
NP_013396.1 Ran GTPase GSP1	15%	0:No	No	PS51418:30.711:['transport', 'import', 'export']:[]	PTZ00132:4.1058e-160:[]:[]
NP_013398.1 F1F0 ATP synthase subunit h	31%	0:No	No		ATP_sub_h:2.56215e-23:[]:['enzyme']
NP_013400.1 uncharacterized protein YLR297W	20%	1:Yes	Yes		
NP_013401.1 Yhc1p	0%	0:No	No	PS50171:11.558:[]:[]	COG5136:1.35881e-90:[]:[]
NP_013402.1 gamma-glutamyltransferase	0%	1:Yes	No		G_glu_transpept superfamily:0.0:[]:[]
NP_013403.1 glucan 1,3-beta-glucosidase	55%	0:No	No		BglC:2.38665e-120:['transport']:[]
NP_013404.1 Hri1p	20%	0:No	Yes		HRI1:9.19295e-66:[]:[]
NP_013406.1 bifunctional cysteine synthase/O-acetylhomoserine aminocarboxypropyltransferase MET17	31%	0:No	No		OAH_OAS_sulfhy:0.0:[]:['enzyme']
NP_013407.1 aconitate hydratase ACO1	31%	0:No	No		aconitase_mito superfamily:0.0:[]:['enzyme']
NP_013408.1 1-phosphatidylinositol 4-kinase STT4	7%	0:No	No	PS51545:25.463:[]:[]; PS50290:77.809:[]:['enzyme']	TEL1:0.0:[]:[]
NP_013409.1 NEDD8-conjugating protein UBC12	7%	0:No	No	PS50127:42.706:[]:['enzyme']	COG5078:2.53896e-51:[]:[]
NP_013410.1 chitin deacetylase CDA1	7%	0:No	No	PS51677:38.475:[]:['enzyme']	CE4_MrCDA_like:1.90338e-91:[]:[]
NP_013411.1 chitin deacetylase CDA2	7%	0:No	No	PS51677:61.084:[]:['enzyme']	CE4_SF superfamily:1.3511e-68:[]:[]
NP_013412.1 Imh1p	0%	0:No	No	PS50913:12.062:[]:[]	Smc superfamily:1.37966e-16:[]:[]; GRIP:3.78589e-08:[]:[]
NP_013413.1 Ras family guanine nucleotide exchange factor CDC25	15%	0:No	No	PS50002:19.132:['channel']:[]; PS50212:21.716:['uptake']:[]; PS50009:70.754:['uptake']:[]	RasGEF:4.73837e-95:[]:[]; RasGEFN:3.07528e-32:[]:[]; SH3_Sdc25:1.78053e-24:[]:[]
NP_013415.1 Atg39p	0%	0:No	No		
NP_013416.2 mitochondrial 54S ribosomal protein YmL15	0%	0:No	No		RIBOc:1.12235e-24:[]:[]
NP_013417.3 Sph1p	20%	0:No	Yes		GIT:1.1192e-06:[]:[]; GIT:2.1578e-06:[]:[]; Spc7_N superfamily:0.000662873:[]:[]
NP_013418.2 septin CDC3	0%	0:No	No	PS51719:77.487:[]:[]	CDC3:1.42599e-150:[]:[]
NP_013419.1 Nkp2p	0%	0:No	No		Cnl2_NKP2:9.10729e-11:[]:[]
NP_013420.2 Tad3p	15%	0:No	No	PS51747:22.919:['uptake']:[]	TadA:1.81107e-33:[]:[]
NP_013422.2 telomerase reverse transcriptase	31%	0:No	No	PS50878:41.203:[]:[]	Telomerase_RBD:6.47004e-31:[]:['enzyme']; TERT:1.87172e-25:[]:['enzyme']
NP_013423.1 Bud6p	0%	0:No	No		AIP3:0.0:[]:[]
NP_013424.1 Mms22p	0%	0:No	No		Mus7 superfamily:7.78274e-15:[]:[]
NP_013425.1 Sfh1p	0%	0:No	No		SNF5 superfamily:5.43916e-37:[]:[]
NP_013427.1 U2-type spliceosomal complex subunit CWC24	3%	0:No	No	PS50103:14.868:['export']:[]; PS50089:10.719:[]:['enzyme']	COG5152:9.11145e-150:[]:[]
NP_013428.1 peroxisome biogenesis protein	0%	1:Yes	No		Pex24p:4.82564e-120:[]:[]
NP_013429.1 ribosomal 60S subunit protein L38	20%	0:No	Yes		Ribosomal_L38e:3.31898e-24:[]:[]
NP_013430.1 uncharacterized protein YLR326W	0%	2:Yes	No		DUF4112:6.9953e-43:[]:[]
NP_013431.1 Tma10p	0%	0:No	No		HABP4_PAI-RBP1 superfamily:0.00506305:[]:[]
NP_013432.1 nicotinamide-nucleotide adenylyltransferase NMA1	31%	0:No	No		NMNAT_Eukarya:8.21631e-136:[]:['enzyme']
NP_013433.2 Rec102p	0%	0:No	No		
NP_013434.1 Chs5p	55%	0:No	No	PS50853:13.302:[]:[]; PS50172:14.647:[]:[]	fn3_2:5.04077e-54:[]:[]; Chs5_N:6.01801e-36:['transport']:[]; BRCT_CHS5_like:9.33675e-31:['export']:[]; MDN1 superfamily:3.74735e-08:[]:[]
NP_013436.1 Mid2p	20%	1:Yes	Yes		Mid2:1.6735e-62:[]:[]
NP_013437.1 ribosomal 40S subunit protein S25B	0%	0:No	No		RPS25:4.20911e-31:[]:[]
NP_013439.1 nucleoporin NUP2	100%	0:No	Yes	PS50196:29.474:['transport', 'import', 'export']:[]	RanBD:4.77915e-51:[]:[]; NUP50:2.61085e-11:['import']:[]; PRK08581 superfamily:0.000169831:[]:[]
NP_013440.1 Sgd1p	0%	0:No	No	PS51366:18.362:[]:[]	MIF4G:2.24168e-30:[]:[]; MA3:3.26509e-20:[]:[]; PTZ00121 superfamily:0.00756622:[]:[]
NP_013441.1 Vrp1p	20%	0:No	Yes	PS51082:10.576:[]:[]; PS51082:7.502:[]:[]	WH2_WAS_WASL:5.56155e-10:[]:[]; PRK14951 superfamily:0.00259942:[]:[]
NP_013444.1 ribosomal protein P0	20%	0:No	Yes		Ribosomal_L10_P0 superfamily:1.8714e-114:[]:[]
NP_013445.1 Spo77p	0%	0:No	No		
NP_013446.1 1,3-beta-D-glucan synthase	20%	12:Yes	No		Glucan_synthase:0.0:[]:[]; FKS1_dom1:4.04956e-48:[]:[]; RCR:0.00505205:[]:[]
NP_013447.1 1,3-beta-glucanosyltransferase	0%	0:No	No		Glyco_hydro_72:0.0:[]:[]; X8:5.97415e-19:[]:[]
NP_013448.1 ribosomal 60S subunit protein L26A	20%	0:No	Yes		Ribosomal_L26:4.79829e-61:[]:[]
NP_013449.1 bifunctional fructose-2,6-bisphosphate 2-phosphatase/6-phosphofructo-2-kinase	31%	0:No	No		6PF2K:1.59519e-105:[]:['enzyme']; PhoE:2.26551e-28:['transport']:[]
NP_013450.1 Cis1p	0%	0:No	No		
NP_013451.1 karyopherin beta	40%	0:No	Yes	PS50166:19.414:['transport', 'channel', 'import', 'export']:[]; PS50077:9.365:['transport']:[]	KAP95:0.0:[]:[]
NP_013452.1 Dic1p	71%	0:No	No	PS50920:22.298:['transport', 'carrier']:['transfer']; PS50920:16.721:['transport', 'carrier']:['transfer']; PS50920:18.415:['transport', 'carrier']:['transfer']	Mito_carr:9.91739e-21:['carrier']:[]; Mito_carr:3.50823e-18:['carrier']:[]; Mito_carr:3.14811e-17:['carrier']:[]
NP_013454.1 sphingolipid homeostasis protein ORM2	10%	3:Yes	No		COG5081:9.45748e-102:[]:[]
NP_013455.1 putative hydrolase	43%	0:No	No	PS50263:71.74:[]:['enzyme']	nit:2.46544e-151:[]:['enzyme']
NP_013456.1 Lug1p	0%	0:No	No		
NP_013457.1 Bud8p	0%	2:Yes	No		
NP_013458.1 sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate transaldolase TAL1	0%	0:No	No		talAB:0.0:[]:[]
NP_013459.1 ketol-acid reductoisomerase	31%	0:No	No	PS51850:38.76:[]:[]; PS51851:46.223:[]:[]	ilvC superfamily:1.29163e-156:[]:['enzyme']
NP_013460.1 Atg33p	25%	3:Yes	Yes		
NP_013461.1 Rsc2p	0%	0:No	No	PS50014:18.129:[]:[]; PS50014:15.424:[]:[]; PS51038:22.3:[]:[]	COG5076:1.98834e-104:[]:[]; Bromo_Rsc1_2_I:7.4188e-59:[]:[]
NP_013463.1 adenylosuccinase ADE13	31%	0:No	No		Adenylsuccinate_lyase_2:0.0:[]:['enzyme']
NP_013464.3 Vps38p	0%	0:No	No		VPS38:0.0:[]:[]
NP_013465.1 phosphoprotein phosphatase	0%	1:Yes	No		MPP_Dcr2:9.45614e-65:[]:[]
NP_013466.1 mitogen-activated protein kinase kinase kinase STE11	55%	0:No	No	PS50105:12.119:[]:[]; PS50011:49.318:[]:['enzyme']	PKc_like superfamily:7.76734e-144:[]:['transfer']; Ras_bdg_2:4.76008e-41:[]:[]; SAM_Ste11_fungal:2.72343e-22:[]:[]
NP_013467.3 Nmd4p	0%	0:No	No		PIN_ScNmd4p-like:4.76252e-88:[]:[]
NP_013468.3 glutathione-disulfide reductase GRX8	0%	0:No	No	PS51354:13.146:['carrier']:['enzyme']	GrxC:5.1158e-15:[]:[]
NP_013471.1 ribosomal 40S subunit protein S22B	0%	0:No	No		PTZ00158:9.4057e-89:[]:[]
NP_013472.3 SCF ubiquitin ligase complex subunit MDM30	0%	0:No	No	PS50181:11.379:[]:['enzyme']	F-box-like:0.000146828:[]:[]
NP_013473.1 Hsp70 family ATPase SSQ1	20%	0:No	Yes		dnaK superfamily:0.0:[]:[]
NP_013474.3 Arc18p	0%	0:No	No		P21-Arc:2.46033e-111:[]:[]
NP_013475.1 Rho family guanine nucleotide exchange factor ROM2	0%	0:No	No	PS50010:29.78:[]:[]; PS50219:26.636:[]:[]	ROM1:0.0:[]:[]
NP_013476.3 fatty acid elongase ELO3	10%	5:Yes	No		ELO:6.68822e-58:[]:[]
NP_013477.1 Vid22p	0%	0:No	No	PS50808:10.032:[]:[]	
NP_013479.3 Stp3p	0%	0:No	No	PS50157:10.679:[]:[]	COG5048:1.84506e-08:[]:[]
NP_013480.1 Psy3p	0%	1:Yes	No		Psy3:3.28437e-99:[]:[]
NP_013481.3 fructose 1,6-bisphosphate 1-phosphatase	55%	0:No	No		Fbp:0.0:['transport']:[]
NP_013482.1 translocon subunit SEC61	25%	5:Yes	Yes		PTZ00219 superfamily:0.0:[]:[]
NP_013484.3 Csr1p	11%	0:No	No	PS50191:23.396:['transport']:['transfer']	CRAL_TRIO:5.27399e-49:[]:[]; CRAL_TRIO_N:1.61876e-08:[]:[]
NP_013485.1 Ctf3p	0%	0:No	No		
NP_013486.3 leucine--tRNA ligase NAM2	31%	0:No	No		leuS_bact:0.0:[]:['enzyme']
NP_013487.1 DNA repair protein SMC6	0%	0:No	No		Smc:1.14781e-116:[]:[]
NP_013488.3 Elongator subunit IKI3	0%	0:No	No		COG5290:0.0:[]:[]
NP_013489.1 Swc7p	0%	0:No	No		SWC7:1.42929e-44:[]:[]
NP_013490.3 Vac14p	1%	0:No	No	PS50077:9.449:['transport']:[]	Vac14_Fig4_bd:6.07623e-87:[]:[]; Vac14_Fab1_bd:5.31064e-48:[]:[]
NP_013491.1 Reh1p	0%	0:No	No		zf-C2H2_2:3.41416e-40:[]:[]; PTZ00448 superfamily:0.000229828:[]:[]
NP_013492.3 ribosomal 40S subunit protein S29A	0%	0:No	No		PTZ00218:2.29113e-24:[]:[]
NP_013493.2 metalloendopeptidase	0%	0:No	No		Ptr:0.0:[]:[]
NP_013494.3 Ecm19p	0%	1:Yes	No		
NP_013495.1 Ccw14p	20%	0:No	Yes		CFEM:4.74426e-12:[]:[]
NP_013496.3 Art10p	0%	0:No	No		
NP_013497.1 Atp10p	0%	0:No	No		ATP-synt_10:1.06355e-103:[]:[]
NP_013498.3 SUMO ligase CST9	0%	0:No	No		zf-RING_5:2.73438e-06:[]:[]
NP_013499.1 cytochrome c oxidase subunit VIII	55%	1:Yes	No		COX7C:6.49685e-18:['transport']:[]
NP_013500.3 tethering complex ATP-binding subunit VPS33	0%	0:No	No		SEC1:8.91488e-161:[]:[]
NP_013501.1 AAA family ATPase AFG2	68%	0:No	Yes		CDC48 superfamily:0.0:[]:['transfer']
NP_013502.3 SKI complex RNA helicase subunit SKI2	7%	0:No	No	PS51192:23.612:[]:['enzyme']; PS51194:11.57:[]:['enzyme']	Dob10:0.0:[]:[]
NP_013503.1 chromatin-binding protein BDF1	0%	0:No	No	PS50014:19.868:[]:[]; PS50014:21.51:[]:[]; PS51525:16.784:[]:[]	COG5076:1.06698e-71:[]:[]; Bromodomain superfamily:1.12413e-19:[]:[]; BET:2.63818e-19:[]:[]; PTZ00108 superfamily:0.00588177:[]:[]
NP_013505.4 tRNA dihydrouridine synthase DUS3	1%	0:No	No	PS50103:11.995:['export']:[]; PS50103:8.399:['export']:[]	DusA:1.14237e-71:[]:[]; zf-CCCH_4:0.000353058:[]:[]
NP_013507.1 zinc-coordinating transcription factor SFP1	0%	0:No	No	PS50157:9.64:[]:[]; PS50157:10.803:[]:[]	SFP1:2.16379e-145:[]:[]
NP_013508.3 seipin	0%	2:Yes	No		
NP_013509.1 tRNA dihydrouridine synthase	0%	0:No	No		Dus:1.721e-128:[]:[]
NP_013510.3 ribosomal 60S subunit protein L31B	0%	0:No	No		Ribosomal_L31e:2.12129e-50:[]:[]
NP_013511.4 uncharacterized protein YLR407W	0%	0:No	No		DUF4050 superfamily:7.0398e-09:[]:[]
NP_013512.1 Bls1p	0%	0:No	No		
NP_013513.3 rRNA-processing protein UTP21	15%	0:No	No	PS50294:19.459:['transport', 'uptake']:[]; PS50082:15.454:['transport', 'uptake']:[]	Utp21:1.76382e-103:[]:[]; WD40:3.57977e-44:[]:[]; WD40 superfamily:4.09611e-12:[]:[]
NP_013514.1 inositol polyphosphate kinase VIP1	43%	0:No	No		His_Phos_2:8.92977e-75:[]:['transfer']; PPIP5K2_N:8.80964e-52:[]:[]; CPSase_L_D2 superfamily:5.06987e-07:[]:['enzyme']; Rimk_N superfamily:0.000126637:[]:[]
NP_013515.3 high-affinity Cu transporter CTR3	55%	1:Yes	No		Ctr:2.0183e-38:['transport', 'uptake']:[]
NP_013516.1 Ber1p	0%	0:No	No		SRR1:3.68039e-14:[]:[]
NP_013517.1 Ina1p	25%	4:Yes	Yes		
NP_013518.3 Pun1p	58%	4:Yes	No	PS51257:5.0:['transport']:[]	SUR7:2.16972e-34:[]:['sensor']
NP_013519.1 uncharacterized protein YLR415C	0%	0:No	No		
NP_013521.3 ESCRT-II subunit protein VPS36	0%	0:No	No	PS51495:31.822:[]:[]	PH-GRAM-like_Vps36:5.20553e-63:[]:[]; EAP30:2.54867e-30:[]:[]; Vps36-NZF-N:4.82162e-19:[]:[]; ZnF_RBZ:0.000250714:[]:[]
NP_013522.1 Cdc73p	0%	0:No	No		CDC73:0.0:[]:[]
NP_013523.3 putative helicase	3%	0:No	No	PS50030:10.619:['export']:[]; PS50908:17.811:[]:[]; PS51192:17.299:[]:['enzyme']; PS51194:16.006:[]:['enzyme']	HrpA:0.0:[]:[]; RWD:5.80725e-18:[]:[]; UBA_YLR419W_like:6.48418e-18:[]:[]
NP_013524.1 dihydroorotase	0%	0:No	No		pyrC_dimer:0.0:[]:[]
NP_013525.3 proteasome regulatory particle lid subunit RPN13	43%	0:No	No	PS51917:36.729:[]:['enzyme']	Proteasom_Rpn13:9.05618e-31:['channel']:['enzyme']
NP_013526.1 Dck1p	0%	0:No	No	PS51651:56.459:[]:[]	DHR2_DOCK:5.47851e-123:[]:[]
NP_013527.3 protein kinase regulatory subunit ATG17	0%	0:No	No		APG17:3.19815e-112:[]:[]
NP_013528.1 mRNA splicing protein SPP382	0%	0:No	No	PS50174:13.981:[]:[]	G-patch:1.42436e-13:[]:[]
NP_013529.3 Rho family guanine nucleotide exchange factor TUS1	0%	0:No	No	PS50010:15.844:[]:[]; PS50003:9.238:[]:[]; PS50219:20.239:[]:[]	CNH:1.37744e-68:[]:[]; RhoGEF:1.7588e-28:[]:[]
NP_013530.1 Tda5p	10%	3:Yes	No		NADB_Rossmann superfamily:4.53696e-78:[]:[]
NP_013531.3 Mag2p	0%	0:No	No	PS50089:11.176:[]:['enzyme']	RING-HC_RNF10:8.24322e-17:[]:[]
NP_013533.1 Crn1p	33%	0:No	No	PS50082:11.879:['transport', 'uptake']:[]; PS50294:22.069:['transport', 'uptake']:[]; PS50082:13.115:['transport', 'uptake']:[]; PS50082:14.017:['transport', 'uptake']:[]	WD40 superfamily:5.639e-90:[]:[]; Chlamy_inclu_1 superfamily:6.09119e-05:['transport']:[]; pilus_FilE superfamily:0.00225972:[]:[]
NP_013534.3 putative DNA/RNA helicase SEN1	0%	0:No	No		SEN1_N:0.0:[]:[]; DNA2:1.4434e-103:[]:[]
NP_013535.1 Atg23p	0%	0:No	No		DUF3584 superfamily:0.00878048:[]:[]
NP_013536.3 IMP dehydrogenase IMD3	0%	0:No	No	PS51371:11.873:['transport', 'channel']:['enzyme']; PS51371:11.138:['transport', 'channel']:['enzyme']	PTZ00314:0.0:[]:[]
NP_013537.1 calcineurin catalytic subunit A	31%	0:No	No		MPP_PP2B:0.0:['transport']:['enzyme']
NP_013539.4 Tsr2p	0%	0:No	No		WGG:2.09443e-35:[]:[]
NP_013540.1 Ecm30p	0%	0:No	No		Dymeclin superfamily:3.15161e-10:[]:[]
NP_013541.3 Dif1p	0%	0:No	No		RNR_inhib superfamily:0.00131826:[]:[]
NP_013542.1 ornithine-oxo-acid transaminase	31%	0:No	No		Orn_aminotrans:0.0:[]:['transferase']
NP_013543.3 U4/U6-U5 snRNP complex subunit LSM3	0%	0:No	No		LSm3:5.9223e-35:[]:[]
NP_013544.1 mitochondrial 54S ribosomal protein YmL4	0%	0:No	No		MRP-L47:4.09729e-30:[]:[]
NP_013545.3 Sec39p	55%	0:No	No		Sec39:5.24718e-150:['transport']:[]
NP_013546.1 ribosomal 40S subunit protein S1A	0%	0:No	No		Ribosomal_S3Ae:4.15932e-99:[]:[]
NP_013547.3 chromatin-silencing protein SIR3	0%	0:No	No	PS51038:10.901:[]:[]	BAH_Orc1p_Yeast:1.89715e-65:[]:[]; CDC6:2.15006e-55:[]:[]
NP_013548.1 Ecm7p	24%	4:Yes	No		SUR7 superfamily:0.000539689:[]:['sensor']
NP_013550.4 Gmc2p	0%	0:No	No		
NP_013551.1 hexokinase	67%	0:No	No	PS51748:28.349:[]:['enzyme']	COG5026:1.94764e-173:['transport']:[]
NP_013552.3 H(+)-transporting V0 sector ATPase subunit d	0%	0:No	No		NtpC:9.39301e-102:[]:[]
NP_013553.1 ribosomal 60S subunit protein L6B	0%	0:No	No		KOW_RPL6:6.29694e-79:[]:[]
NP_013554.3 peptidylprolyl isomerase FPR4	32%	0:No	Yes	PS50059:26.418:[]:['enzyme']	FkpA superfamily:1.54438e-46:[]:[]; NPL:6.49024e-14:[]:[]
NP_013555.1 hydroxymethylglutaryl-CoA reductase (NADPH) HMG2	73%	6:Yes	Yes	PS50156:32.419:[]:[]; PS50065:123.302:[]:['enzyme']	HMG_CoA_R_NADP:0.0:[]:['enzyme']; 2A060605 superfamily:0.0:['transport']:[]; HPIH:2.91644e-40:[]:[]
NP_013556.3 leucine-responsive transcriptional regulator LEU3	0%	0:No	No	PS50048:10.623:[]:[]	fungal_TF_MHR:1.50707e-11:[]:[]; GAL4:8.19198e-11:[]:[]
NP_013557.1 GTPase-activating protein SST2	0%	0:No	No	PS50186:15.41:[]:[]; PS50132:17.603:[]:[]	RGS superfamily:5.94585e-40:[]:[]; DEP_RGS7-like:3.81104e-28:[]:[]; DEP superfamily:0.00144153:[]:[]
NP_013558.3 Rif2p	0%	0:No	No		
NP_013559.1 Fmp27p	0%	0:No	No		Fmp27_WPPW:6.02758e-146:[]:[]; Fmp27:1.76955e-95:[]:[]; Fmp27_GFWDK:2.82608e-72:[]:[]; Apt1:2.65788e-63:[]:[]; DUF2405:1.64903e-60:[]:[]; Fmp27_SW:9.20664e-33:[]:[]
NP_013560.3 Pdp3p	0%	0:No	No	PS50812:9.854:[]:[]	SPBC215_ISWI_like:1.08465e-33:[]:[]
NP_013561.1 pyridoxal 5'-phosphate synthase	0%	0:No	No		Putative_PNPOx:1.69665e-08:[]:[]
NP_013562.3 Nbp1p	0%	0:No	No		NBP1:3.28344e-94:[]:[]
NP_013564.1 GPI-anchor transamidase subunit GAB1	20%	7:Yes	No		PIG-U:9.28235e-105:[]:[]
NP_013565.3 uncharacterized protein YLR460C	55%	0:No	No		enoyl_reductase_like:1.66393e-103:['carrier']:[]
NP_013566.1 seripauperin PAU4	0%	0:No	No		SRP1_TIP1:2.16085e-34:[]:[]
NP_013567.3 uncharacterized protein YLR462W	0%	0:No	No		Sir1 superfamily:0.00229841:[]:[]
NP_013569.1 uncharacterized protein YLR464W	0%	0:No	No		
NP_013571.3 Y' element ATP-dependent helicase protein 1 copy 4	0%	0:No	No	PS51192:8.698:[]:['enzyme']; PS51194:11.067:[]:['enzyme']	SrmB:1.15585e-59:[]:[]
NP_013572.3 Y' element ATP-dependent helicase protein 1 copy 5	0%	0:No	No	PS51192:8.698:[]:['enzyme']; PS51194:11.067:[]:['enzyme']	SrmB:3.22167e-59:[]:[]; Sir1 superfamily:0.00382797:[]:[]
NP_013573.1 Y' element ATP-dependent helicase	0%	0:No	No	PS51192:8.698:[]:['enzyme']; PS51194:11.067:[]:['enzyme']	SrmB:8.50695e-59:[]:[]
NP_013574.1 Cos3p	10%	3:Yes	No		DUP:6.25127e-30:[]:[]; DUP:2.138e-27:[]:[]
NP_013575.1 uncharacterized protein YML131W	55%	2:Yes	No		CurA:1.02436e-148:['transport']:[]
NP_013576.1 ER oxidoreductin	0%	0:No	No		ERO1:0.0:[]:[]
